LAMMPS data file. CGCMM style. atom_style full generated by VMD/TopoTools v1.5 on Wed Sep 21 15:16:10 BST 2016
 3000 atoms
 3 atom types
 -24.647512 24.746184  xlo xhi
 -20.284236 20.436925  ylo yhi
 -9.033983 8.966017  zlo zhi

# Pair Coeffs
#
# Ca  1
# C  2
# O  3


 Masses

 1 40.080000 # Ca
 2 12.010700 # C
 3 15.999400 # O

 Atoms

149 27 3 -1.041094 -2.055498 -16.754906 -0.772136 # O 
150 27 3 -1.041094 -1.768482 -18.224491 -2.441921 # O 
151 31 1 2.000000 3.741283 -18.277512 7.711400 # Ca 
152 32 1 2.000000 1.101049 -19.317076 -1.556815 # Ca 
153 33 1 2.000000 3.537317 -18.404953 -4.331589 # Ca 
154 34 1 2.000000 6.135571 -17.267805 4.688176 # Ca 
155 35 1 2.000000 3.657907 -16.301828 1.701512 # Ca 
156 36 1 2.000000 1.324726 -17.412615 -7.540020 # Ca 
157 36 2 1.123282 1.246773 -20.449600 -4.461217 # C 
158 35 2 1.123282 3.872992 -19.168415 4.529569 # C 
159 32 2 1.123282 6.156206 -18.291830 1.521604 # C 
160 31 2 1.123282 3.785391 -19.353195 -7.498585 # C 
161 34 2 1.123282 1.211266 -16.173347 7.781375 # C 
162 33 2 1.123282 3.631578 -17.192814 -1.316481 # C 
163 36 3 -1.041094 2.534630 -20.541491 -4.365948 # O 
164 36 3 -1.041094 0.598820 -21.235096 -5.259889 # O 
165 36 3 -1.041094 0.520245 -19.449772 -3.744353 # O 
166 35 3 -1.041094 2.928411 -20.071985 3.676721 # O 
167 35 3 -1.041094 3.171080 -18.238846 5.456561 # O 
168 35 3 -1.041094 5.161833 -19.285034 4.492665 # O 
169 32 3 -1.041094 6.736202 -17.438725 2.303336 # O 
170 32 3 -1.041094 4.862640 -18.351311 1.475444 # O 
171 32 3 -1.041094 6.866880 -19.084835 0.786505 # O 
172 31 3 -1.041094 4.333376 -18.628582 -6.576186 # O 
173 31 3 -1.041094 4.527744 -19.999702 -8.339708 # O 
174 31 3 -1.041094 2.495544 -19.431555 -7.579030 # O 
175 34 3 -1.041094 0.674393 -16.991602 6.934615 # O 
176 34 3 -1.041094 0.476744 -15.300446 8.394330 # O 
177 34 3 -1.041094 2.484398 -16.226566 8.015187 # O 
178 33 3 -1.041094 2.914261 -17.894688 -2.135235 # O 
179 33 3 -1.041094 4.922380 -17.209803 -1.409315 # O 
180 33 3 -1.041094 3.056833 -16.474361 -0.404397 # O 
181 37 1 2.000000 8.735998 -18.018440 7.698325 # Ca 
182 38 1 2.000000 6.075081 -19.279488 -1.356820 # Ca 
183 39 1 2.000000 8.693754 -18.384502 -4.523023 # Ca 
184 40 1 2.000000 11.195017 -17.129282 4.509404 # Ca 
185 41 1 2.000000 8.703791 -16.322239 1.516912 # Ca 
186 42 1 2.000000 6.189066 -17.425016 -7.447295 # Ca 
187 42 2 1.123282 6.145437 -20.420286 -4.369246 # C 
188 41 2 1.123282 8.778158 -19.188618 4.607116 # C 
189 38 2 1.123282 10.978476 -18.226009 1.615472 # C 
190 37 2 1.123282 8.713446 -19.483746 -7.488811 # C 
191 40 2 1.123282 6.204926 -16.378849 7.832694 # C 
192 39 2 1.123282 8.598982 -17.311268 -1.404380 # C 
193 42 3 -1.041094 7.439125 -20.372599 -4.364357 # O 
194 42 3 -1.041094 5.529465 -21.208443 -5.191937 # O 
195 42 3 -1.041094 5.367548 -19.570738 -3.523784 # O 
196 41 3 -1.041094 8.016562 -20.237221 3.738307 # O 
197 41 3 -1.041094 7.910650 -18.391449 5.517467 # O 
198 41 3 -1.041094 10.068403 -19.086224 4.596551 # O 
199 38 3 -1.041094 11.610491 -19.006355 0.798696 # O 
200 38 3 -1.041094 9.694773 -18.331543 1.750480 # O 
201 38 3 -1.041094 11.630236 -17.340363 2.299676 # O 
202 37 3 -1.041094 9.313639 -20.261351 -8.332200 # O 
203 37 3 -1.041094 9.404963 -18.700777 -6.724206 # O 
204 37 3 -1.041094 7.420893 -19.490231 -7.409795 # O 
205 40 3 -1.041094 7.470079 -16.127398 7.936086 # O 
206 40 3 -1.041094 5.791025 -17.291161 7.011218 # O 
207 40 3 -1.041094 5.352285 -15.720006 8.550885 # O 
208 39 3 -1.041094 8.087614 -18.122831 -2.274355 # O 
209 39 3 -1.041094 9.884127 -17.227173 -1.275019 # O 
210 39 3 -1.041094 7.824644 -16.583435 -0.664512 # O 
211 43 1 2.000000 13.516359 -18.121628 7.622031 # Ca 
212 44 1 2.000000 11.004904 -19.231390 -1.437148 # Ca 
213 45 1 2.000000 13.563086 -18.383392 -4.661445 # Ca 
214 46 1 2.000000 16.083761 -17.342911 4.485824 # Ca 
215 47 1 2.000000 13.456606 -16.277428 1.457099 # Ca 
216 48 1 2.000000 11.170916 -17.475258 -7.727836 # Ca 
217 48 2 1.123282 11.055403 -20.314381 -4.667619 # C 
218 47 2 1.123282 13.762472 -19.276386 4.592612 # C 
219 44 2 1.123282 15.991728 -18.395670 1.540364 # C 
220 43 2 1.123282 13.610716 -19.283627 -7.722505 # C 
221 46 2 1.123282 11.079615 -16.212420 7.645524 # C 
222 45 2 1.123282 13.498629 -17.291031 -1.566156 # C 
223 48 3 -1.041094 12.306490 -20.249531 -4.994972 # O 
224 48 3 -1.041094 10.256247 -21.097523 -5.318743 # O 
225 48 3 -1.041094 10.514738 -19.488518 -3.635657 # O 
226 47 3 -1.041094 12.902567 -20.273697 3.756598 # O 
227 47 3 -1.041094 12.974241 -18.295406 5.390130 # O 
228 47 3 -1.041094 15.052835 -19.355700 4.653800 # O 
229 44 3 -1.041094 16.826982 -17.804762 2.334714 # O 
230 44 3 -1.041094 14.725218 -18.142990 1.628295 # O 
231 44 3 -1.041094 16.424116 -19.238979 0.657287 # O 
232 43 3 -1.041094 14.032316 -18.341949 -6.939038 # O 
233 43 3 -1.041094 12.341230 -19.492786 -7.857872 # O 
234 43 3 -1.041094 14.460733 -20.014933 -8.370552 # O 
235 46 3 -1.041094 10.366121 -15.422947 8.382112 # O 
236 46 3 -1.041094 12.370794 -16.199879 7.743011 # O 
237 46 3 -1.041094 10.501223 -17.016298 6.810019 # O 
238 45 3 -1.041094 12.770884 -18.033468 -2.337328 # O 
239 45 3 -1.041094 14.789854 -17.368763 -1.623429 # O 
240 45 3 -1.041094 12.935549 -16.471113 -0.736828 # O 
241 49 1 2.000000 18.461840 -18.151888 7.685668 # Ca 
242 50 1 2.000000 16.015902 -19.365093 -1.480503 # Ca 
243 51 1 2.000000 18.448298 -18.400377 -4.612264 # Ca 
